#species,og,gene_id,coverage,std
ANODA,OG861720,ANODA08506,3.403669724770642,1.1234443492683484
ANODA,OG676343,ANODA08502,nan,nan
ANODA,OG951333,ANODA08505,nan,nan
ANODA,OG960910,ANODA08504,19.077981651376145,10.091327834101953
ANODA,OG848281,ANODA03007,4.936538461538461,2.645353607754391
ANODA,OG1221639,ANODA05486,7.818815331010453,4.28455552165708
ANODA,OG964633,ANODA05487,11.927598566308244,14.821317773442411
ANODA,OG718578,ANODA00549,nan,nan
ANODA,OG961398,ANODA01312,12.716188524590164,9.4885815881312
ANODA,OG411836,ANODA03579,9.779310344827586,5.902622404365172
ANODA,OG1241986,ANODA03573,7.31280193236715,4.909566760149353
ANODA,OG698904,ANODA03572,12.994730441832186,8.415798919983207
ANODA,OG1157040,ANODA03571,13.025706940874036,4.1426190846730435
ANODA,OG958126,ANODA01492,1.9850746268656716,0.12125430454680536
ANODA,OG842298,ANODA01152,7.626569729015202,5.925736260522851
ANODA,OG1174245,ANODA09078,6.741353383458646,3.77198074887147
ANODA,OG456351,ANODA09077,9.449248120300751,10.76261540760983
ANODA,OG1251511,ANODA09076,19.360722347629796,9.338693090738095
ANODA,OG961602,ANODA09075,11.935613682092555,4.351724290607426
ANODA,OG953187,ANODA09070,11.66824644549763,7.07568336129536
ANODA,OG814084,ANODA09331,2.5238095238095237,1.132893071749554
ANODA,OG699681,ANODA09332,8.097633136094675,3.8236952396247816
ANODA,OG946387,ANODA07723,16.897891231964483,10.689057231520158
ANODA,OG946885,ANODA07717,4.513745704467354,3.5341704661472386
ANODA,OG1214309,ANODA07715,1.9381443298969072,0.24089322568140054
ANODA,OG341995,ANODA06295,3.9097162510748067,2.5451250260881757
ANODA,OG1079985,ANODA06296,8.821998320738874,6.493829897463654
ANODA,OG976835,ANODA06297,15.212538226299694,14.391238053105026
ANODA,OG675570,ANODA03502,6.0,0.0
ANODA,OG971355,ANODA03504,22.22504892367906,16.420723349788446
ANODA,OG1223272,ANODA01666,13.558423913043478,8.863892909774458
ANODA,OG1224967,ANODA01667,9.52,6.082407989975824
ANODA,OG457329,ANODA01668,nan,nan
ANODA,OG961439,ANODA01669,12.910764872521247,6.763861874720373
ANODA,OG998211,ANODA01670,8.085872576177286,4.525807177708961
ANODA,OG673136,ANODA03220,9.622668579626973,6.104278180418537
ANODA,OG1139777,ANODA01246,2.0,0.0
ANODA,OG1221689,ANODA08570,11.013993541442412,7.393143922233357
ANODA,OG1222683,ANODA08571,14.491179201485608,6.18765403022702
ANODA,OG1215812,ANODA08572,14.825688073394495,5.218487548527744
ANODA,OG896170,ANODA03515,18.7985559566787,6.5489435922648385
ANODA,OG1231177,ANODA03650,6.621134020618556,3.9674275277847286
ANODA,OG961115,ANODA03651,11.142857142857142,5.62935838887063
