#species,og,gene_id,coverage,std
ANODA,OG861720,ANODA08506,23.690137130801688,9.357989647053458
ANODA,OG676343,ANODA08502,27.016393442622952,8.072807631692807
ANODA,OG951333,ANODA08505,7.637931034482759,2.231533890092848
ANODA,OG960910,ANODA08504,42.363013698630134,12.676391438332665
ANODA,OG848281,ANODA03007,16.815412186379927,7.3681951724231345
ANODA,OG1221639,ANODA05486,9.261494252873563,5.7293366908075525
ANODA,OG964633,ANODA05487,21.9591957421644,12.087699063977025
ANODA,OG718578,ANODA00549,12.36613942589338,4.989042642654651
ANODA,OG961398,ANODA01312,39.17067108533554,12.811385579280444
ANODA,OG411836,ANODA03579,22.95364238410596,9.185784978619703
ANODA,OG1241986,ANODA03573,22.86682063125481,9.860925132666857
ANODA,OG698904,ANODA03572,29.541706311449413,10.085910160607927
ANODA,OG1157040,ANODA03571,11.261992619926199,4.2300389461328125
ANODA,OG958126,ANODA01492,8.662141779788838,3.470261455298979
ANODA,OG842298,ANODA01152,15.588687956906503,8.508134021458527
ANODA,OG1174245,ANODA09078,23.216489361702127,9.670499360849195
ANODA,OG456351,ANODA09077,36.47536057692308,22.415953109253824
ANODA,OG1251511,ANODA09076,29.080729166666668,10.447765751132545
ANODA,OG961602,ANODA09075,17.968,4.745416314718868
ANODA,OG953187,ANODA09070,7.369351669941061,3.734973005494189
ANODA,OG814084,ANODA09331,16.910802775024777,5.327525643710474
ANODA,OG699681,ANODA09332,12.469026548672566,4.57014319107244
ANODA,OG946387,ANODA07723,22.598825831702545,7.611886792322718
ANODA,OG946885,ANODA07717,17.25859375,7.096841587809392
ANODA,OG1214309,ANODA07715,9.366666666666667,3.2826531899992064
ANODA,OG341995,ANODA06295,31.981045900890614,19.09648717745723
ANODA,OG1079985,ANODA06296,25.341991341991342,10.391140760305465
ANODA,OG976835,ANODA06297,22.23170731707317,6.926801152386053
ANODA,OG675570,ANODA03502,17.050701186623517,8.613016481256471
ANODA,OG971355,ANODA03504,29.210558624923266,9.140294506515573
ANODA,OG1223272,ANODA01666,23.002002002002,8.45313264106529
ANODA,OG1224967,ANODA01667,26.090656284760847,8.54316472562983
ANODA,OG457329,ANODA01668,15.27041499330656,4.676320503945946
ANODA,OG961439,ANODA01669,24.557006092254134,9.290004927808683
ANODA,OG998211,ANODA01670,38.01938301938302,16.204346388539623
ANODA,OG673136,ANODA03220,20.686482084690553,6.910449506361521
