#species,og,gene_id,coverage,std
ANOGA,OG861720,ANOGA05778,9.672854992473658,22.57972107980283
ANOGA,OG676343,ANOGA05773,3.11587982832618,2.17003053514693
ANOGA,OG951333,ANOGA05777,10.433333333333334,6.4435152586836395
ANOGA,OG960910,ANOGA05775,25.706122448979592,16.403041133704015
ANOGA,OG848281,ANOGA05255,5.254283137962128,4.004989241352538
ANOGA,OG1221639,ANOGA05250,5.376984126984127,2.258306104155393
ANOGA,OG964633,ANOGA05249,8.860436137071652,5.978921317538051
ANOGA,OG718578,ANOGA05248,3.4992248062015503,2.3424791784347105
ANOGA,OG961398,ANOGA05245,6.383301707779887,4.0639043898690685
ANOGA,OG411836,ANOGA05239,4.10738255033557,2.843298483270576
ANOGA,OG1241986,ANOGA04040,5.7056,2.984179726491017
ANOGA,OG698904,ANOGA04041,9.591284748309542,5.147315823089729
ANOGA,OG1157040,ANOGA04042,5.653061224489796,4.270361976909449
ANOGA,OG958126,ANOGA04045,3.5417607223476297,2.2274591638217265
ANOGA,OG842298,ANOGA04047,7.671844660194175,8.19347855138378
ANOGA,OG1174245,ANOGA04055,8.24977618621307,6.179449614060988
ANOGA,OG456351,ANOGA04056,7.540024885939444,20.391897525598935
ANOGA,OG1251511,ANOGA04057,10.289801568989386,5.552784200209835
ANOGA,OG961602,ANOGA04058,9.352380952380953,4.054347348995132
ANOGA,OG953187,ANOGA05445,6.784172661870503,3.628945562866083
ANOGA,OG814084,ANOGA05434,5.0823244552058116,2.6481301222038716
ANOGA,OG699681,ANOGA05433,10.55457227138643,7.386054869005692
ANOGA,OG946387,ANOGA05414,7.9097848716169326,5.136868683395
ANOGA,OG946885,ANOGA05407,8.73816425120773,9.93311168472083
ANOGA,OG1214309,ANOGA05405,10.112,6.9610911022147475
ANOGA,OG341995,ANOGA04081,7.3326693227091635,12.415246075120377
ANOGA,OG1079985,ANOGA04086,12.36265631737818,18.147519761552545
ANOGA,OG976835,ANOGA04087,13.337153196622436,8.370367175965901
ANOGA,OG675570,ANOGA04091,4.957746478873239,3.580804141798909
ANOGA,OG971355,ANOGA04093,15.846049966239027,8.009401101471669
ANOGA,OG1223272,ANOGA04094,12.396575033799008,5.926735126614323
ANOGA,OG1224967,ANOGA04095,10.215297450424929,5.837855701295095
ANOGA,OG457329,ANOGA04096,2.0755555555555554,0.6314553052030966
ANOGA,OG961439,ANOGA04097,9.17986577181208,5.344243341646643
ANOGA,OG998211,ANOGA04098,7.348639455782313,6.2358723199802855
ANOGA,OG673136,ANOGA04099,11.358116480793061,8.326180648094143
ANOGA,OG1139777,ANOGA04100,2.2783882783882783,1.3598676013479905
ANOGA,OG1221689,ANOGA04113,8.111330049261083,5.262697027605521
ANOGA,OG1222683,ANOGA04115,12.283059328091493,7.124839438948109
ANOGA,OG1215812,ANOGA04116,8.953719008264462,4.65303671077152
ANOGA,OG896170,ANOGA04117,12.349397590361447,4.677322695772051
ANOGA,OG1231177,ANOGA04120,13.822929936305732,6.8344749225107755
ANOGA,OG961115,ANOGA04121,8.32495164410058,4.594885754224309
ANOGA,OG911937,ANOGA04125,9.501674480910918,6.182600188130212
ANOGA,OG924410,ANOGA04132,8.23221117061974,4.959208039986738
ANOGA,OG792952,ANOGA04134,10.703629032258064,6.808502965893199
ANOGA,OG792914,ANOGA04135,8.262899262899262,4.468252679959478
ANOGA,OG1244115,ANOGA04136,4.977443609022556,2.507031211401318
ANOGA,OG1170587,ANOGA04139,13.354462854088723,6.900194043513885
ANOGA,OG1226379,ANOGA04627,6.0108958837772395,5.016064017620714
ANOGA,OG458150,ANOGA04629,2.0,0.0
ANOGA,OG975279,ANOGA04631,5.026408450704225,3.3676181329696586
ANOGA,OG1174891,ANOGA04632,3.186991869918699,1.4816836180869866
ANOGA,OG455346,ANOGA04634,7.355626326963907,4.780074662564284
ANOGA,OG1240929,ANOGA04635,3.0380434782608696,1.6518550655338775
ANOGA,OG822311,ANOGA04636,10.137174211248285,6.076664899753669
ANOGA,OG420493,ANOGA04637,4.390909090909091,3.114274431414126
ANOGA,OG665560,ANOGA04640,5.415656565656565,3.6271224818324606
ANOGA,OG420768,ANOGA04641,4.8776290630975145,3.617331763698842
ANOGA,OG1181227,ANOGA04642,4.0331196581196584,2.849121414021484
ANOGA,OG342477,ANOGA04643,66.98781798638481,239.15067200788766
ANOGA,OG966098,ANOGA04644,10.095885093167702,6.665805610277079
ANOGA,OG419349,ANOGA04655,6.518608907870653,5.538438668512534
ANOGA,OG736122,ANOGA04659,4.164414414414415,2.9127700152250307
ANOGA,OG1251119,ANOGA04663,7.8879753340185,3.806845852637467
ANOGA,OG796653,ANOGA04674,12.540976460331299,6.801316869922721
ANOGA,OG793899,ANOGA04677,3.953061224489796,1.889779389005157
ANOGA,OG899270,ANOGA04679,5.5374912403644005,3.6606914211522033
ANOGA,OG456648,ANOGA04680,8.006856023506366,11.94334290609671
ANOGA,OG1251552,ANOGA04696,2.146118721461187,0.786078065863208
ANOGA,OG1189787,ANOGA04698,3.396969696969697,2.0037820072091326
ANOGA,OG962019,ANOGA04699,2.336734693877551,0.7882281544643103
ANOGA,OG967514,ANOGA05706,8.491216655823031,7.231380480006506
ANOGA,OG762076,ANOGA05710,3.6971830985915495,1.7461806878567634
ANOGA,OG1198488,ANOGA05707,14.154299175500588,7.444952029927815
ANOGA,OG456691,ANOGA05703,2.309941520467836,0.7592436195142683
ANOGA,OG1203459,ANOGA05696,1.971794871794872,0.4875100093377271
ANOGA,OG1139996,ANOGA05695,5.358974358974359,2.9583749010477822
ANOGA,OG1208321,ANOGA05692,9.189644700880656,6.436568650987606
ANOGA,OG1240968,ANOGA05685,4.676514032496307,3.385204704425805
ANOGA,OG961322,ANOGA05683,3.788135593220339,5.348612515972835
ANOGA,OG698997,ANOGA05682,10.588753056234719,8.15872914621616
ANOGA,OG1219581,ANOGA05679,81.56213017751479,322.61920688129646
ANOGA,OG823022,ANOGA05671,4.210336538461538,2.6939638514456186
ANOGA,OG1174608,ANOGA05668,9.225,2.715580048534751
ANOGA,OG839253,ANOGA05660,1.828358208955224,1.1030900925506308
ANOGA,OG1150674,ANOGA05653,2.6212765957446806,1.6596508438508366
ANOGA,OG348620,ANOGA05652,12.335443037974683,6.799325878251024
ANOGA,OG674682,ANOGA05648,4.5673400673400675,3.0867934168257714
ANOGA,OG964673,ANOGA05646,6.895985401459854,3.7012207415782528
ANOGA,OG373241,ANOGA05645,8.671826625386997,4.089257096151355
ANOGA,OG960979,ANOGA05643,10.172680412371134,6.116023911455269
ANOGA,OG1240325,ANOGA05642,3.3626943005181347,2.7434438088749995
ANOGA,OG1240328,ANOGA05641,3.282685512367491,2.961105441925363
ANOGA,OG1231901,ANOGA05639,3.98515625,2.7713261109234217
ANOGA,OG1194738,ANOGA05637,12.687908496732026,7.150276575261845
ANOGA,OG1214658,ANOGA05631,7.976,6.181215414463404
ANOGA,OG344070,ANOGA05629,11.098867147270855,21.7973653854903
ANOGA,OG925865,ANOGA05617,4.855263157894737,3.078094423766937
ANOGA,OG1202204,ANOGA05611,12.257009345794392,9.982741607233825
ANOGA,OG977782,ANOGA05610,3.861612515042118,3.5676520742330795
ANOGA,OG351572,ANOGA04255,5.213375796178344,2.6693414395264212
ANOGA,OG1218157,ANOGA04267,5.547008547008547,4.428145656727193
ANOGA,OG926503,ANOGA04270,7.627368421052632,3.1122996102987783
ANOGA,OG817086,ANOGA04277,8.93613707165109,4.884711609470012
ANOGA,OG949490,ANOGA04279,6.5092879256965945,4.7480555369008774
ANOGA,OG451043,ANOGA04280,6.9105691056910565,5.215374597902237
ANOGA,OG451038,ANOGA04282,11.071629213483146,4.307255915944478
ANOGA,OG784747,ANOGA04289,11.46843853820598,4.963303933261602
ANOGA,OG978616,ANOGA04292,10.206455951580363,7.333703003693189
ANOGA,OG1218158,ANOGA04293,13.032857142857143,6.368700729316132
ANOGA,OG1236745,ANOGA04294,5.127167630057803,3.4231465700592274
ANOGA,OG1190683,ANOGA04295,7.4935064935064934,3.9648019880027285
ANOGA,OG853434,ANOGA04296,1.7865168539325842,0.7262634881434746
ANOGA,OG962230,ANOGA04299,3.8138613861386137,2.9899180326845642
ANOGA,OG1230391,ANOGA04302,2.580060422960725,1.364890353144667
ANOGA,OG352732,ANOGA04305,7.349308755760369,5.146392587535326
ANOGA,OG823037,ANOGA04308,4.076704545454546,3.3688618328851434
ANOGA,OG964344,ANOGA04312,6.957948717948718,4.668418268062029
ANOGA,OG456720,ANOGA04313,9.783151326053042,10.039769440199205
ANOGA,OG1146505,ANOGA04324,6.0709177592371875,4.367678500837835
ANOGA,OG671266,ANOGA04325,13.792593143452072,7.268811253262358
ANOGA,OG664391,ANOGA04327,4.821615949632739,3.171170420809147
ANOGA,OG722946,ANOGA04328,5.710858585858586,4.768741153818611
ANOGA,OG961377,ANOGA04332,9.997668997668997,5.975278844572095
ANOGA,OG1146507,ANOGA05711,2.199021207177814,0.8527083927927311
ANOGA,OG986274,ANOGA04306,10.973751058425064,6.562549062455118
ANOGA,OG988784,ANOGA04273,8.080192629815745,8.225240576570283
ANOGA,OG362633,ANOGA04668,2.4685314685314683,1.1675739144680854
ANOGA,OG375937,ANOGA13872,2.6666666666666665,0.9428090415820635
ANOGA,OG949414,ANOGA05260,5.325814536340852,3.553967781673345
