#species,og,gene_id,coverage,std
ANODA,OG861720,ANODA08506,13.360496492174851,30.919486939603726
ANODA,OG676343,ANODA08502,7.766016713091922,5.420569871032027
ANODA,OG951333,ANODA08505,12.105263157894736,10.758080130238977
ANODA,OG960910,ANODA08504,98.09619860356865,41.757529726808606
ANODA,OG848281,ANODA03007,27.059158945117606,18.333259483356297
ANODA,OG1221639,ANODA05486,18.735668789808916,9.215236018203308
ANODA,OG964633,ANODA05487,71.32401091405184,87.74614995194202
ANODA,OG718578,ANODA00549,10.857142857142858,8.711492977102713
ANODA,OG961398,ANODA01312,25.595744680851062,21.506578123648215
ANODA,OG411836,ANODA03579,23.96109637488948,18.5359899940065
ANODA,OG1241986,ANODA03573,27.950607287449394,15.808007683406892
ANODA,OG698904,ANODA03572,45.52913752913753,24.378277893560853
ANODA,OG1157040,ANODA03571,30.45939086294416,13.618799548851385
ANODA,OG958126,ANODA01492,15.15625,12.278307535548212
ANODA,OG842298,ANODA01152,42.10656704679512,25.844616610789142
ANODA,OG1174245,ANODA09078,30.279630943931867,18.087042627429504
ANODA,OG456351,ANODA09077,59.61176108374384,220.91244074288215
ANODA,OG1251511,ANODA09076,42.1981308411215,25.73242974208768
ANODA,OG961602,ANODA09075,55.16233766233766,19.637781892368036
ANODA,OG953187,ANODA09070,56.06286836935167,21.425064192726182
ANODA,OG814084,ANODA09331,23.238938053097346,14.773804024187134
ANODA,OG699681,ANODA09332,34.89085545722714,9.887413657054864
ANODA,OG946387,ANODA07723,16.90242386575513,12.855502350181707
ANODA,OG946885,ANODA07717,29.557345971563983,18.443978983089437
ANODA,OG1214309,ANODA07715,17.09056603773585,17.67674374682515
ANODA,OG341995,ANODA06295,27.027379873073436,45.6359294153891
ANODA,OG1079985,ANODA06296,39.24792452830189,30.208421377283383
ANODA,OG976835,ANODA06297,66.36664584634603,48.269567455500976
ANODA,OG675570,ANODA03502,8.887362637362637,7.8496136021882625
ANODA,OG971355,ANODA03504,62.92099932478055,47.215481136602186
ANODA,OG1223272,ANODA01666,33.069295101553166,26.402567235248924
ANODA,OG1224967,ANODA01667,30.756506651243495,22.365987889780648
ANODA,OG457329,ANODA01668,7.5359281437125745,3.731669314807543
ANODA,OG961439,ANODA01669,15.744740532959327,17.68611878631659
ANODA,OG998211,ANODA01670,16.64551422319475,17.295258916012166
ANODA,OG673136,ANODA03220,18.116625310173696,13.481033327575838
ANODA,OG1139777,ANODA01246,7.714975845410628,4.606330224757357
