#species,og,gene_id,coverage,std
ANODA,OG861720,ANODA08506,5.18111753371869,4.011297857862247
ANODA,OG676343,ANODA08502,2.613095238095238,1.0054944012423466
ANODA,OG951333,ANODA08505,3.918918918918919,2.406953646892836
ANODA,OG960910,ANODA08504,16.946173254835998,6.80093962045202
ANODA,OG848281,ANODA03007,5.575933609958506,5.25533138306233
ANODA,OG1221639,ANODA05486,4.264550264550264,2.456793288688833
ANODA,OG964633,ANODA05487,12.110963455149502,12.197610710511142
ANODA,OG718578,ANODA00549,3.73419773095624,2.522639284416566
ANODA,OG961398,ANODA01312,5.511853448275862,3.625798011459257
ANODA,OG411836,ANODA03579,5.157212317666127,3.1514320804222327
ANODA,OG1241986,ANODA03573,8.28538283062645,4.079232080453591
ANODA,OG698904,ANODA03572,8.628908964558722,5.3579863421031835
ANODA,OG1157040,ANODA03571,5.7906626506024095,2.519771847470286
ANODA,OG958126,ANODA01492,4.498371335504886,1.8412122349234394
ANODA,OG842298,ANODA01152,6.571691176470588,4.1224823074473305
ANODA,OG1174245,ANODA09078,3.8211920529801326,2.6293329869936857
ANODA,OG456351,ANODA09077,18.847648902821316,50.13356441852302
ANODA,OG1251511,ANODA09076,7.48077835785477,5.165508051787059
ANODA,OG961602,ANODA09075,9.29023746701847,6.756619714768224
ANODA,OG953187,ANODA09070,11.95796460176991,8.474610875165457
ANODA,OG814084,ANODA09331,4.435456110154905,1.7751534340757305
ANODA,OG699681,ANODA09332,4.852507374631268,2.338989374536234
ANODA,OG946387,ANODA07723,5.097756410256411,2.7065438444055694
ANODA,OG946885,ANODA07717,4.6020408163265305,2.78109432256209
ANODA,OG1214309,ANODA07715,4.761006289308176,1.9982983940489363
ANODA,OG341995,ANODA06295,7.788307692307693,20.174319972848252
ANODA,OG1079985,ANODA06296,6.011808910359635,5.05597971379728
ANODA,OG976835,ANODA06297,10.502473498233215,6.813815799872932
ANODA,OG675570,ANODA03502,3.453333333333333,1.7760880859036492
ANODA,OG971355,ANODA03504,10.508267433501079,7.495488934486713
ANODA,OG1223272,ANODA01666,6.456716417910448,4.026302473256122
ANODA,OG1224967,ANODA01667,4.573898012100259,2.949727397563298
ANODA,OG457329,ANODA01668,2.0,0.0
ANODA,OG961439,ANODA01669,7.866153846153846,5.546912569461902
ANODA,OG998211,ANODA01670,4.262867647058823,3.705721412675952
ANODA,OG673136,ANODA03220,4.916107382550336,2.3565578103032405
ANODA,OG1139777,ANODA01246,4.505154639175258,1.4617015317222946
ANODA,OG1221689,ANODA08570,5.712389380530974,3.629284352366139
ANODA,OG1222683,ANODA08571,9.434259954921112,5.387675346511765
ANODA,OG1215812,ANODA08572,6.601709401709401,5.137793315701681
ANODA,OG896170,ANODA03515,9.800590841949779,4.0739254029218515
ANODA,OG1231177,ANODA03650,8.534257120862202,5.08823043496391
ANODA,OG961115,ANODA03651,5.7319098457888495,2.514350656370138
ANODA,OG911937,ANODA03653,7.8180628272251305,4.181846634387689
ANODA,OG924410,ANODA03655,8.076002227171493,5.425037112349893
ANODA,OG792952,ANODA03657,4.988294314381271,2.9722569097336313
ANODA,OG792914,ANODA03658,4.22158273381295,2.403796834504194
ANODA,OG1244115,ANODA03659,5.023952095808383,2.7662467185493105
ANODA,OG1170587,ANODA03456,5.357746478873239,3.5909966434784533
ANODA,OG1226379,ANODA02643,5.117549668874172,4.090178426278159
ANODA,OG458150,ANODA02645,3.8512396694214877,2.031411010756977
ANODA,OG975279,ANODA02647,5.235294117647059,3.192238761776384
ANODA,OG1174891,ANODA02648,3.7643835616438355,2.9552539636834543
ANODA,OG455346,ANODA06172,10.122974261201144,5.789370648649167
ANODA,OG1240929,ANODA06171,4.456043956043956,2.160011639733025
ANODA,OG822311,ANODA06170,8.89453125,4.929345459112542
ANODA,OG420493,ANODA06168,3.4560185185185186,2.5563846866862057
ANODA,OG665560,ANODA06166,5.304192229038855,3.6710333004074416
ANODA,OG420768,ANODA06165,8.439704209328783,4.638533064558899
ANODA,OG1181227,ANODA06163,5.289419087136929,3.790446069432836
ANODA,OG342477,ANODA06162,106.94853593611357,472.5771421608197
ANODA,OG966098,ANODA06161,5.299149840595112,2.83954339923231
ANODA,OG419349,ANODA03242,4.721094439541042,2.6251324251714703
ANODA,OG736122,ANODA03241,3.705501618122977,2.3053340758887186
ANODA,OG1251119,ANODA03237,9.223620522749274,5.149210567343234
ANODA,OG796653,ANODA01604,6.708818635607321,3.433556776489756
ANODA,OG793899,ANODA01385,5.84742951907131,4.868752281883509
ANODA,OG899270,ANODA01952,5.329024676850763,4.5757590844750595
