#species,og,gene_id,coverage,std
ANOGA,OG861720,ANOGA05778,36.937742248062015,32.349760820369504
ANOGA,OG676343,ANOGA05773,28.388479861411867,8.126717656713673
ANOGA,OG951333,ANOGA05777,6.544334975369458,1.9019706985224056
ANOGA,OG960910,ANOGA05775,53.68949771689498,20.943704260458276
ANOGA,OG848281,ANOGA05255,14.402985074626866,5.284967985874421
ANOGA,OG1221639,ANOGA05250,8.96551724137931,3.8905966089843687
ANOGA,OG964633,ANOGA05249,30.430424528301888,18.32119400638986
ANOGA,OG718578,ANOGA05248,26.746364165212334,8.295074997391627
ANOGA,OG961398,ANOGA05245,20.70813771517997,5.952086690272157
ANOGA,OG411836,ANOGA05239,29.195216049382715,11.308578982139975
ANOGA,OG1241986,ANOGA04040,20.411042944785276,7.868146593328487
ANOGA,OG698904,ANOGA04041,27.160897435897436,6.946250360187407
ANOGA,OG1157040,ANOGA04042,12.491698595146872,7.254865460443051
ANOGA,OG958126,ANOGA04045,16.46996996996997,6.958899005911321
ANOGA,OG842298,ANOGA04047,17.93045112781955,8.092460236902618
ANOGA,OG1174245,ANOGA04055,17.70578231292517,7.964714595200372
ANOGA,OG456351,ANOGA04056,27.816757208524866,9.99864487341223
ANOGA,OG1251511,ANOGA04057,27.07578475336323,9.500960356855922
ANOGA,OG961602,ANOGA04058,13.458,5.053734856519483
ANOGA,OG953187,ANOGA05445,12.605555555555556,2.961163226558271
ANOGA,OG814084,ANOGA05434,12.962962962962964,8.575653802155887
ANOGA,OG699681,ANOGA05433,2.135135135135135,1.1189319753775377
ANOGA,OG946387,ANOGA05414,26.78448275862069,9.673576039472952
ANOGA,OG946885,ANOGA05407,23.723253757736515,8.943400889759594
ANOGA,OG1214309,ANOGA05405,10.2636815920398,2.7052784920432673
ANOGA,OG341995,ANOGA04081,25.234583974434845,11.141229902289483
ANOGA,OG1079985,ANOGA04086,26.332750072907555,10.968037714980696
ANOGA,OG976835,ANOGA04087,28.724840023269344,11.620398138515677
ANOGA,OG675570,ANOGA04091,26.362841530054645,9.157369549293016
ANOGA,OG971355,ANOGA04093,26.62209667294413,9.85215576057554
ANOGA,OG1223272,ANOGA04094,24.3356708742403,7.514392869204505
ANOGA,OG1224967,ANOGA04095,23.407593523171414,7.668030492927876
ANOGA,OG457329,ANOGA04096,19.906084656084655,8.297090394150612
ANOGA,OG961439,ANOGA04097,74.36303630363037,74.44180764929337
ANOGA,OG998211,ANOGA04098,30.929309407286567,7.598288716602721
ANOGA,OG673136,ANOGA04099,24.496402877697843,9.514965023731692
ANOGA,OG1139777,ANOGA04100,nan,nan
ANOGA,OG1221689,ANOGA04113,20.23754295532646,8.633667982318457
ANOGA,OG1222683,ANOGA04115,22.54954954954955,7.697905887470283
ANOGA,OG1215812,ANOGA04116,8.181259600614439,5.540052649537082
